Datetime,Username,Text,Clean_Text,Preprocess_Text
2022-06-19 23:26:07+00:00,aekatharina,Good morning it’s your Monday fairy Karina~! Sudah Senin lagi! Semangat untuk hari Seninnya ya jangan lupa sarapan dan kopi paginya ❤️ https://t.co/55IgjEjXre,good morning its your monday fairy karina sudah senin lagi semangat untuk hari seninnya ya jangan lupa sarapan dan kopi paginya,"['good', 'morning', 'its', 'your', 'monday', 'fairy', 'karina', 'senin', 'semangat', 'senin', 'iya', 'lupa', 'sarap', 'kopi', 'pagi']"
2022-06-19 23:26:06+00:00,megagatron,Udh senin aja dah Allahu 😭,udh senin aja dah allahu,"['senin', 'deh', 'allahu']"
2022-06-19 23:25:48+00:00,gladyasa,"and yeah, dihari senin yang cerah ini jatoh dari motor haha
alhamdulillah kepala masi aman, mata kanan lecet bengkak (kejaga helm) kacamata oke rada penyok, dengkul lumayan serius lecet.
pas buka mata dan oleng gw kaya nyerahin diri aja gitu buat jatoh",and yeah dihari senin yang cerah ini jatoh dari motor hahaalhamdulillah kepala masi aman mata kanan lecet bengkak kejaga helm kacamata oke rada penyok dengkul lumayan serius lecetpas buka mata dan oleng gw kaya nyerahin diri aja gitu buat jatoh,"['and', 'yeah', 'hari', 'senin', 'cerah', 'jatoh', 'motor', 'hahaalhamdulillah', 'kepala', 'mas', 'aman', 'mata', 'kanan', 'lecet', 'bengkak', 'jaga', 'helm', 'kacamata', 'oke', 'rada', 'penyok', 'dengkul', 'lumayan', 'serius', 'lecetpas', 'buka', 'mata', 'oleng', 'kaya', 'nyerahin', 'gitu', 'jatoh']"
2022-06-19 23:25:38+00:00,dongieneon,Kenapa klo senin sama sabtu tuh tingkat males+ngantuknya meningkat jadi 2x lipat daripada hari2 biasa?,kenapa klo senin sama sabtu tuh tingkat malesngantuknya meningkat jadi x lipat daripada hari biasa,"['senin', 'sabtu', 'tuh', 'tingkat', 'malesngantuknya', 'tingkat', 'x', 'lipat']"
2022-06-19 23:25:37+00:00,Milkukie_,"morning moots, selamat hari senin 😊",morning moots selamat hari senin,"['morning', 'moots', 'selamat', 'senin']"
2022-06-19 23:25:30+00:00,njmzchxxx,@ubiungu00 sulit dimengerti semoga harimu selalu senin,sulit dimengerti semoga harimu selalu senin,"['sulit', 'erti', 'moga', 'hari', 'senin']"
2022-06-19 23:25:24+00:00,nDirun,"Senin Pahing, 20 06 2022 #pasaranjowo 4+9 #neptu",senin pahing,"['senin', 'pahing']"
2022-06-19 23:25:22+00:00,kimgyuwoo,Ow hari senin ya,ow hari senin ya,"['ow', 'senin', 'iya']"
2022-06-19 23:25:21+00:00,Crystalinesel,"Bismillah senin bahagia, nilai yang keluar bagus semua",bismillah senin bahagia nilai yang keluar bagus semua,"['bismillah', 'senin', 'bahagia', 'nilai', 'bagus']"
2022-06-19 23:25:20+00:00,redplump_,"@inikalunaa Pagiii 
Anw selamat menjalankan hari Senin yg membosankan",pagiii anw selamat menjalankan hari senin yg membosankan,"['pagiii', 'anw', 'selamat', 'jalan', 'senin', 'bosan']"
2022-06-19 23:25:07+00:00,SiraitHartono,"Bismillah, assalamu'alaikum n pagi 🙂
Allahuma shalli 'ala sayyidina Muhammad ❤️
Shaum Sunnah hari Senin 🙏 https://t.co/DCVvUTkb79",bismillah assalamualaikum n pagi allahuma shalli ala sayyidina muhammad shaum sunnah hari senin,"['bismillah', 'assalamualaikum', 'pagi', 'allahuma', 'shalli', 'ala', 'sayyidina', 'muhammad', 'shaum', 'sunnah', 'senin']"
2022-06-19 23:25:07+00:00,febrihermansyh,"semua orang bisa berpartisipasi, semua elemen berhak diberikan sebuah ruang. akan tetapi tidak semuanya memiliki keberanian dalam menyampaikan kebenaran.selamat hari senin.",semua orang bisa berpartisipasi semua elemen berhak diberikan sebuah ruang akan tetapi tidak semuanya memiliki keberanian dalam menyampaikan kebenaranselamat hari senin,"['orang', 'partisipasi', 'elemen', 'hak', 'ruang', 'milik', 'berani', 'kebenaranselamat', 'senin']"
2022-06-19 23:25:06+00:00,SitiNai93971158,"Yoow DOOMCHITA dulu Keys ,,,semangat hari Senin🔥💪

#DOOMCHITA
#HOLA
#SECRET_NUMBER 
@5ecretNumber https://t.co/N1GN4X5dsZ",yoow doomchita dulu keys semangat hari seninnumber,"['yoow', 'doomchita', 'keys', 'semangat', 'seninnumber']"
2022-06-19 23:25:03+00:00,mitaaderainii_,"Selamat senin
Yang kalau upacara suka milih tempat adem #MarsyaTheMovie",selamat seninyang kalau upacara suka milih tempat adem,"['selamat', 'seninyang', 'upacara', 'suka', 'milih', 'adem']"
2022-06-19 23:25:01+00:00,SonoraFM92,"Simak #TALKSHOWSONORA - Selangkah Lebih Sehat bersama @RSMayapada episode :

"" Nyeri di Perut Bagian Tengah Atas, 
Hati-Hati Batu Empedu!""

Bersama:
dr. Agung Sumastoro, Sp.B-KBD 

🗓 Senin, 20 Juni 2022
🕗 08.00-09.00
📍 Youtube : Sonora FM
📍 Streaming: 
https://t.co/4gau7fFDKb https://t.co/LqVNNzh3Oq",simak selangkah lebih sehat bersama episode nyeri di perut bagian tengah atas hatihati batu empedubersamadr agung sumastoro spbkbd senin juni youtube sonora fm streaming,"['simak', 'selang', 'sehat', 'episode', 'nyeri', 'perut', 'hatihati', 'batu', 'empedubersamadr', 'agung', 'sumastoro', 'spbkbd', 'senin', 'juni', 'youtube', 'sonora', 'fm', 'streaming']"
2022-06-19 23:25:01+00:00,WardhanyEmmy,"Senin pagii diawali dengan hujan deras, butuh yg hangat biar semangat mending masak Indomie
Ramaikan buzzer kue mangkok TYtube Chiharu Shida Zayn Malik UTBK Pecco blackpink Adi Hidayat https://t.co/zgXvwHcvyQ",senin pagii diawali dengan hujan deras butuh yg hangat biar semangat mending masak indomieramaikan buzzer kue mangkok tytube chiharu shida zayn malik utbk pecco blackpink adi hidayat,"['senin', 'pagi', 'awal', 'hujan', 'deras', 'butuh', 'hangat', 'biar', 'semangat', 'lebih baik', 'masak', 'indomieramaikan', 'buzzer', 'kue', 'mangkok', 'tytube', 'chiharu', 'shida', 'zayn', 'malik', 'utbk', 'pecco', 'blackpink', 'adi', 'hidayat']"
2022-06-19 23:24:59+00:00,novnovs,"senin-selasa ngantor, rabu-minggu meeting, senin ngantor lagi😂 paitua pecat sudah😐",seninselasa ngantor rabuminggu meeting senin ngantor lagi paitua pecat sudah,"['seninselasa', 'ngantor', 'rabuminggu', 'meeting', 'senin', 'ngantor', 'paitua', 'pecat']"
2022-06-19 23:24:59+00:00,Goodgirlaness,"Back to senin woahhh hari ini kykny bakal jadi hari yg panjang, mari semangat jalani dgn ikhlas biar cepat kelar",back to senin woahhh hari ini kykny bakal jadi hari yg panjang mari semangat jalani dgn ikhlas biar cepat kelar,"['back', 'to', 'senin', 'woahhh', 'kaya', 'mari', 'semangat', 'jalan', 'ikhlas', 'biar', 'cepat', 'kelar']"
2022-06-19 23:24:58+00:00,jwxto,"SENIN LAGI
SENIN MULU",senin lagisenin mulu,"['senin', 'lagisenin', 'melulu']"
2022-06-19 23:24:56+00:00,vanillagrils,@simplysalsa_ semangat senin sa,semangat senin sa,"['semangat', 'senin', 'sa']"
2022-06-19 23:24:56+00:00,Gosick420,"@TsukiyoMiho pagi mihooooo~!
semangat senin!",pagi mihooooosemangat senin,"['pagi', 'mihooooosemangat', 'senin']"
2022-06-19 23:24:56+00:00,syifalbaar,semangat senin ygy 🤌🏻 https://t.co/gY2ON41IOH,semangat senin ygy,"['semangat', 'senin', 'ygy']"
2022-06-19 23:24:55+00:00,lqeeseo,hffft met mandi and met hari senin,hffft met mandi and met hari senin,"['hffft', 'met', 'mandi', 'and', 'met', 'senin']"
2022-06-19 23:24:53+00:00,widhitinut,sedih nga sih ini udah senin aja,sedih nga sih ini udah senin aja,"['sedih', 'nga', 'sih', 'senin']"
2022-06-19 23:24:49+00:00,indahnrwahyu,"Ohayou
Selamat hari senin 🌻 https://t.co/UY6rODJTkl",ohayouselamat hari senin,"['ohayouselamat', 'senin']"
2022-06-19 23:24:49+00:00,jeksjoki,udah senin lagi aja ya allah,udah senin lagi aja ya allah,"['senin', 'iya', 'allah']"
2022-06-19 23:24:37+00:00,abishaka_,"Sekarang hari Senin, mana semangat nya??? https://t.co/JdhFk5G1OX",sekarang hari senin mana semangat nya,"['senin', 'semangat', 'nya']"
2022-06-19 23:24:35+00:00,aisyahgp,ya allah napa cpt bgt senin,ya allah napa cpt bgt senin,"['iya', 'allah', 'cpt', 'banget', 'senin']"
2022-06-19 23:24:34+00:00,VersaceAlfredo,Lupa kalo hari ini Senin dan mesti kerja... fak pala gue masih pusing,lupa kalo hari ini senin dan mesti kerja fak pala gue masih pusing,"['lupa', 'senin', 'mesti', 'kerja', 'fak', 'kepala', 'pusing']"
2022-06-19 23:24:24+00:00,akhleois,semangat hari senin saatnya mencari cuan,semangat hari senin saatnya mencari cuan,"['semangat', 'senin', 'cari', 'cuan']"
2022-06-19 23:24:23+00:00,anytimewin1,Kembali senin,kembali senin,['senin']
2022-06-19 23:24:21+00:00,mozartles,Hari terberat: Senin.,hari terberat senin,"['berat', 'senin']"
2022-06-19 23:24:15+00:00,iamatchaa,"Udah senin aja, liburnya kaga berasa",udah senin aja liburnya kaga berasa,"['senin', 'libur', 'asa']"
2022-06-19 23:24:14+00:00,twortila,@aimscared verrel hari senin mau ngapain aja nih?,verrel hari senin mau ngapain aja nih,"['verrel', 'senin', 'sedang apa']"
2022-06-19 23:24:10+00:00,Aldayyyyy,"Selamat pagi, mempersiapkan mood untuk menjalankan harin senin",selamat pagi mempersiapkan mood untuk menjalankan harin senin,"['selamat', 'pagi', 'mood', 'jalan', 'harin', 'senin']"
2022-06-19 23:24:08+00:00,meawnayaa,"senin minggu lalu aku titip absen apel kl aku ga apel dlu karna mules pol

eh snin minggu ini juga tipsen lagi karna blum kelar ee",senin minggu lalu aku titip absen apel kl aku ga apel dlu karna mules poleh snin minggu ini juga tipsen lagi karna blum kelar ee,"['senin', 'minggu', 'titip', 'absen', 'apel', 'ga', 'apel', 'mules', 'poleh', 'snin', 'minggu', 'tipsen', 'kelar', 'ee']"
2022-06-19 23:24:03+00:00,403JM,"UDAH SENIN AJA, NANGIS",udah senin aja nangis,"['senin', 'menang']"
2022-06-19 23:23:54+00:00,bbytriceratopss,Gmorning!!! Selamat hari senin 🥲 semangaaaaaat 💪🏻,gmorning selamat hari senin semangaaaaaat,"['gmorning', 'selamat', 'senin', 'semangaaaaaat']"
2022-06-19 23:23:50+00:00,dwianaannida,Males banget senin aaaaaa mau bobok,males banget senin aaaaaa mau bobok,"['males', 'banget', 'senin', 'aaaaaa', 'bobok']"
2022-06-19 23:23:48+00:00,mangofloatxx,Senin males bgt😭,senin males bgt,"['senin', 'males', 'banget']"
2022-06-19 23:23:47+00:00,cyawnjunz,"MOOTSSS!!!!! met pagiee
hari senin nih, masih sekolah/kerja/kuliah? ato udh ad yg libur?",mootsss met pagieehari senin nih masih sekolahkerjakuliah ato udh ad yg libur,"['mootsss', 'met', 'pagieehari', 'senin', 'sekolahkerjakuliah', 'libur']"
2022-06-19 23:23:47+00:00,zainolquemist,Senin anjing,senin anjing,"['senin', 'anjing']"
2022-06-19 23:23:44+00:00,exabcdefgh,pagiiii senin^^,pagiiii senin,"['pagiiii', 'senin']"
2022-06-19 23:23:43+00:00,helloFirsta,@Pashatama Taman Margasatwa Ragunan Setiap Tutup Hari Tutup Senin Libur Satwa.,taman margasatwa ragunan setiap tutup hari tutup senin libur satwa,"['taman', 'margasatwa', 'ragunan', 'tutup', 'tutup', 'senin', 'libur', 'satwa']"
2022-06-19 23:23:40+00:00,tobeliisa,"PAGIII SEMUAANYAAAAAAAAA
selamat menjalankan hari senin yang menyenangkan 🤩🥳",pagiii semuaanyaaaaaaaaaselamat menjalankan hari senin yang menyenangkan,"['pagiii', 'semuaanyaaaaaaaaaselamat', 'jalan', 'senin', 'senang']"
2022-06-19 23:23:32+00:00,kashiwabarai,@notkidconnor Banyakin olahraga sama ibadah. Puasa Senin Kamis,banyakin olahraga sama ibadah puasa senin kamis,"['banyakin', 'olahraga', 'ibadah', 'puasa', 'senin', 'kamis']"
2022-06-19 23:23:23+00:00,adeanti_p,Sedikit asupan Yuki pagi ini utk Senin yg bombastis 🥹🥹🥹🥹🥹 https://t.co/8t3qVWDfBU,sedikit asupan yuki pagi ini utk senin yg bombastis,"['asupan', 'yuk', 'pagi', 'senin', 'bombastis']"
2022-06-19 23:23:22+00:00,inibacem,senin itu harus semangat ngga ada males males minimal kayak aku https://t.co/vk2O1Pu3hU,senin itu harus semangat ngga ada males males minimal kayak aku,"['senin', 'semangat', 'males', 'males', 'minimal', 'kayak']"
2022-06-19 23:23:10+00:00,katzmonster_,"Senin :
Bangun - pup - mandi - sarapan - pup
*laaah sama aja bohong ga sarapan 🤦🏻‍♂️",senin bangun pup mandi sarapan puplaaah sama aja bohong ga sarapan,"['senin', 'bangun', 'pup', 'mandi', 'sarap', 'puplaaah', 'bohong', 'ga', 'sarap']"
2022-06-19 23:22:59+00:00,miyaracles,"@moonareas ☁️ @bluecrash_ good morning, semangat hari senin sibuknya",good morning semangat hari senin sibuknya,"['good', 'morning', 'semangat', 'senin', 'sibuk']"
2022-06-19 23:22:53+00:00,totolotre,"Prediksi CAROLINAEVE Pools | 20 JUNI 2022
Hari SENIN, 20 JUNI 2022

ʟɪɴᴋ : https://t.co/OnABJXiTQr

#totolotre #togel #angkajitu #angkatogel #togelcarolinaeve #situstogel #livecasino #casinoonline #prediksijitu #bandarjudi #prediksicarolinaeve #prediksitop #prediksitogel https://t.co/Vgcb1QbTVK",prediksi carolinaeve pools juni hari senin juni,"['prediksi', 'carolinaeve', 'pools', 'juni', 'senin', 'juni']"
2022-06-19 23:22:45+00:00,sbyfess,Senin pagi -rek semoga hari kalian penuh semangat dan membawa berkah pada hari ini,senin pagi rek semoga hari kalian penuh semangat dan membawa berkah pada hari ini,"['senin', 'pagi', 'rek', 'moga', 'penuh', 'semangat', 'bawa', 'berkah']"
2022-06-19 23:22:42+00:00,plaiboykmpung,"Berkah senin
Allahumma shallii alaa nabiyyi muhammadin wa alaa alihii wasallam",berkah seninallahumma shallii alaa nabiyyi muhammadin wa alaa alihii wasallam,"['berkah', 'seninallahumma', 'shallii', 'alaa', 'nabiyyi', 'muhammadin', 'wa', 'alaa', 'alihii', 'wasallam']"
2022-06-19 23:22:39+00:00,thinkboutyoo,"Selamat pagi selamat Senin. 
SELAMAT NUGAS MENCARI REJEKI, KAWAN! 
Jangan lupa sarapan, jaga kesehatan. 
I love yoo kihyun. 
🤗",selamat pagi selamat senin selamat nugas mencari rejeki kawan jangan lupa sarapan jaga kesehatan i love yoo kihyun,"['selamat', 'pagi', 'selamat', 'senin', 'selamat', 'nugas', 'cari', 'rezeki', 'kawan', 'lupa', 'sarap', 'jaga', 'sehat', 'i', 'love', 'yoo', 'kihyun']"
2022-06-19 23:22:35+00:00,fai_icecube,"Pagi ke pagi ku mencoba melawan malas ini
😭😭🤘🤘
GUUD MORNING SLAMAT HRI SENIN
TPI LIBUUURRRR🥳🥳🥳🤘🤘🤘🤘",pagi ke pagi ku mencoba melawan malas iniguud morning slamat hri senintpi libuuurrrr,"['pagi', 'pagi', 'ku', 'coba', 'lawan', 'malas', 'iniguud', 'morning', 'slamat', 'hri', 'senintpi', 'libuuurrrr']"
2022-06-19 23:22:25+00:00,rachmat_junaedi,"Mowning gaes sarapan Indomie yuk biar semangat di Senin pagii yg hujan sambil pantengin berita hangat
buzzer TYtube Chiharu Shida Zayn Malik UTBK Pecco blackpink kue mangkok https://t.co/62pAJvyNKl",mowning gaes sarapan indomie yuk biar semangat di senin pagii yg hujan sambil pantengin berita hangatbuzzer tytube chiharu shida zayn malik utbk pecco blackpink kue mangkok,"['mowning', 'gaes', 'sarap', 'indomie', 'yuk', 'biar', 'semangat', 'senin', 'pagi', 'hujan', 'pantengin', 'berita', 'hangatbuzzer', 'tytube', 'chiharu', 'shida', 'zayn', 'malik', 'utbk', 'pecco', 'blackpink', 'kue', 'mangkok']"
2022-06-19 23:22:18+00:00,ig0tchu_,"@galenandra Pagiii om, semangat jga senin nyaa🥰",pagiii om semangat jga senin nyaa,"['pagiii', 'om', 'semangat', 'senin', 'nyaa']"
2022-06-19 23:22:16+00:00,thisisarylia,@ulat_bulu_bulu Iya ga nyangka cepet bngt senin 😩,bulubulu iya ga nyangka cepet bngt senin,"['bulubulu', 'iya', 'ga', 'nyangka', 'cepat', 'bngt', 'senin']"
2022-06-19 23:22:08+00:00,nnas_jje,"selamat pagii, selamat hari senin ~",selamat pagii selamat hari senin,"['selamat', 'pagi', 'selamat', 'senin']"
2022-06-19 23:22:01+00:00,iheartapo,"good morning, selamat hari senin semuanya",good morning selamat hari senin semuanya,"['good', 'morning', 'selamat', 'senin']"
2022-06-19 23:21:51+00:00,jaellahao,"pagiee sobat, smoga hari senin kita indah 💗🫶🏻",pagiee sobat smoga hari senin kita indah,"['pagiee', 'sobat', 'smoga', 'senin', 'indah']"
2022-06-19 23:21:48+00:00,wongide_,"Lari ada wibu.

Selamat hari Senin. https://t.co/aWBj0vw5nK",lari ada wibuselamat hari senin,"['lari', 'wibuselamat', 'senin']"
2022-06-19 23:21:33+00:00,PRBekasiRaya,"Jadwal Acara TV Hari Senin, 20 Juni 2022, SCTV, RCTI, Indosiar dan NET TV: Jangan Lewatkan Ikatan Cinta https://t.co/ySnZ72r0Ha",jadwal acara tv hari senin juni sctv rcti indosiar dan net tv jangan lewatkan ikatan cinta,"['jadwal', 'acara', 'tv', 'senin', 'juni', 'sctv', 'rcti', 'indosiar', 'net', 'tv', 'lewat', 'ikat', 'cinta']"
2022-06-19 23:21:32+00:00,Saputrii02_,"Pagiii, kembali dengan hari Senin lagi
#SENIN",pagiii kembali dengan hari senin lagi,"['pagiii', 'senin']"
2022-06-19 23:21:32+00:00,anonim23110705,Bismillah senin,bismillah senin,"['bismillah', 'senin']"
2022-06-19 23:21:31+00:00,taetuary,@97ild morning semangat senin gimbaaap,morning semangat senin gimbaaap,"['morning', 'semangat', 'senin', 'gimbaaap']"
2022-06-19 23:21:29+00:00,itsppeacyvn,"@bravepromote Pagiii kak, minggu depan ketemu senin lagi",pagiii kak minggu depan ketemu senin lagi,"['pagiii', 'kak', 'minggu', 'ketemu', 'senin']"
2022-06-19 23:21:11+00:00,hyunjaerisol,"@kswfhui ohhh iya sekolah, wkwkk semangatt yaa sekolahnya hari senin nih 😗",ohhh iya sekolah wkwkk semangatt yaa sekolahnya hari senin nih,"['ohhh', 'iya', 'sekolah', 'wkwkk', 'semangatt', 'yaa', 'sekolah', 'senin']"
2022-06-19 23:21:10+00:00,gauriananda,"Semangat pagi pagi pagi, selamat ahri senin!!",semangat pagi pagi pagi selamat ahri senin,"['semangat', 'pagi', 'pagi', 'pagi', 'selamat', 'ahri', 'senin']"
2022-06-19 23:21:08+00:00,RaniZunur,Senin lagi ya :),senin lagi ya,"['senin', 'iya']"
2022-06-19 23:21:08+00:00,cinnadluffs,huft senin. mageeeeer bgt.,huft senin mageeeeer bgt,"['keluh', 'senin', 'mageeeeer', 'banget']"
2022-06-19 23:21:07+00:00,zonseus,@tololwy indah banget ya gasi hari senin nganggur,indah banget ya gasi hari senin nganggur,"['indah', 'banget', 'iya', 'gas', 'senin', 'tidak punya kerja']"
2022-06-19 23:20:58+00:00,kIandestien,udah senin lagi aja. dasar kalender jelek,udah senin lagi aja dasar kalender jelek,"['senin', 'dasar', 'kalender', 'jelek']"
2022-06-19 23:20:57+00:00,brilliant_lian,"Selamat pagi, selamat senin, dan selamat beraktifitas",selamat pagi selamat senin dan selamat beraktifitas,"['selamat', 'pagi', 'selamat', 'senin', 'selamat', 'beraktifitas']"
2022-06-19 23:20:55+00:00,cokelatasliii,@esseruuut SEMANGAT SENIN SAYANG!!!! 💛💛💛💛💛,semangat senin sayang,"['semangat', 'senin', 'sayang']"
2022-06-19 23:20:53+00:00,ffruitylaa,"biasa aj sm hari senin, tp senin kali ini ak mw triakin smwa org yg lwat dpan mukaku ""anjg km, muka km bkin ak ksel pelis jauh jauh""",biasa aj sm hari senin tp senin kali ini ak mw triakin smwa org yg lwat dpan mukaku anjg km muka km bkin ak ksel pelis jauh jauh,"['senin', 'senin', 'kali', 'now watching', 'triakin', 'smwa', 'orang', 'lwat', 'dpan', 'muka', 'anjg', 'muka', 'bkin', 'ksel', 'pel']"
2022-06-19 23:20:52+00:00,wawanituirawan,Senin : Kembali ke rutinitas,senin kembali ke rutinitas,"['senin', 'rutinitas']"
2022-06-19 23:20:52+00:00,Vanilalatte987,"Senin, 
Pagi yang tenang. 
Rasanya terlelap melanjutkan mimpi lebih indah. 
Dibandingkan menghadapi kenyataan yang kadang tak sesuai ekspektasi.",senin pagi yang tenang rasanya terlelap melanjutkan mimpi lebih indah dibandingkan menghadapi kenyataan yang kadang tak sesuai ekspektasi,"['senin', 'pagi', 'tenang', 'lelap', 'lanjut', 'mimpi', 'indah', 'banding', 'hadap', 'nyata', 'kadang', 'sesuai', 'ekspektasi']"
2022-06-19 23:20:48+00:00,elindashe,"@Lilinke26203206 semangat senin 
GBU 🙏😇",semangat senin gbu,"['semangat', 'senin', 'gbu']"
2022-06-19 23:20:40+00:00,flocculantt,Hari senin tuh gak bisa kalau gak telat,hari senin tuh gak bisa kalau gak telat,"['senin', 'tuh', 'lambat']"
2022-06-19 23:20:32+00:00,seirenesdipity,Senin pagi 🤝 macet,senin pagi macet,"['senin', 'pagi', 'macet']"
2022-06-19 23:20:32+00:00,aeiklz7,met hari senin lagiiii 🙂👍🏻 https://t.co/WhKYrpWqCD,met hari senin lagiiii,"['met', 'senin', 'lagiiii']"
2022-06-19 23:20:27+00:00,RRA_P,"@Shizukaa04 iyaaa juga sih🤣
btw selamat ber’aktivitas di hari senin, semoga harinya menyenangkan 🙌🏻",iyaaa juga sihbtw selamat beraktivitas di hari senin semoga harinya menyenangkan,"['iyaaa', 'sihbtw', 'selamat', 'aktivitas', 'senin', 'moga', 'hari', 'senang']"
2022-06-19 23:20:24+00:00,Reiattaa,"@caratstalk Udah Senin, Pak. Tapi kalo bukan bapak yang ngajar saya skip kelas :D",udah senin pak tapi kalo bukan bapak yang ngajar saya skip kelas d,"['senin', 'ngajar', 'skip', 'kelas']"
2022-06-19 23:20:16+00:00,rripro2tpi,"Selamat hari Senin! yuk semangat yuk di #Pro2Activity sampai nanti jam 9 pagi 😉 btw, kamu suka berkebun nggak?? Yukk share sambil #request lagu",selamat hari senin yuk semangat yuk di sampai nanti jam pagi btw kamu suka berkebun nggak yukk share sambil lagu,"['selamat', 'senin', 'yuk', 'semangat', 'yuk', 'jam', 'pagi', 'ngomong-ngomong', 'suka', 'kebun', 'yukk', 'share', 'lagu']"
2022-06-19 23:20:03+00:00,ngalamfess,"Sugeng injing rek, selamat hari Senin semoga harimu menyenangkan!
oyi",sugeng injing rek selamat hari senin semoga harimu menyenangkanoyi,"['sugeng', 'injing', 'rek', 'selamat', 'senin', 'moga', 'hari', 'menyenangkanoyi']"
2022-06-19 23:20:01+00:00,mcd4ddict,cepet bgt kenapa ya udah senin aja,cepet bgt kenapa ya udah senin aja,"['cepat', 'banget', 'iya', 'senin']"
2022-06-19 23:20:00+00:00,moonareas,"☁️ @/bluecrash_ good morning, semangat hari senin sibuknya",bluecrash good morning semangat hari senin sibuknya,"['bluecrash', 'good', 'morning', 'semangat', 'senin', 'sibuk']"
